time,open,high,low,close,adj_close,volume
2022-08-17 11:30:00,135.174,135.209,135.103,135.163,135.163,100
2022-08-17 11:45:00,135.165,135.202,135.115,135.168,135.168,100
2022-08-17 12:00:00,135.169,135.171,135.035,135.147,135.147,100
2022-08-17 12:15:00,135.151,135.266,135.122,135.17,135.17,100
2022-08-17 12:30:00,135.242,135.407,135.156,135.23,135.23,100
2022-08-17 12:45:00,135.231,135.346,135.063,135.118,135.118,100
2022-08-17 13:00:00,135.114,135.153,134.951,135.141,135.141,100
2022-08-17 13:15:00,135.143,135.179,135.03,135.072,135.072,100
2022-08-17 13:30:00,135.072,135.285,135.07,135.186,135.186,100
2022-08-17 13:45:00,135.185,135.315,135.129,135.308,135.308,100
2022-08-17 14:00:00,135.308,135.327,135.188,135.294,135.294,100
2022-08-17 14:15:00,135.273,135.361,135.259,135.339,135.339,100
2022-08-17 14:30:00,135.337,135.383,135.269,135.365,135.365,100
2022-08-17 14:45:00,135.365,135.486,135.361,135.471,135.471,100
2022-08-17 15:00:00,135.472,135.507,135.424,135.473,135.473,100
2022-08-17 15:15:00,135.467,135.473,135.34,135.368,135.368,100
2022-08-17 15:30:00,135.369,135.458,135.324,135.407,135.407,100
2022-08-17 15:45:00,135.405,135.437,135.376,135.436,135.436,100
2022-08-17 16:00:00,135.435,135.477,135.4,135.452,135.452,100
2022-08-17 16:15:00,135.451,135.479,135.433,135.471,135.471,100
2022-08-17 16:30:00,135.472,135.474,135.323,135.328,135.328,100
2022-08-17 16:45:00,135.327,135.419,135.323,135.416,135.416,100
2022-08-17 17:00:00,135.412,135.453,135.37,135.409,135.409,100
2022-08-17 17:15:00,135.41,135.456,135.407,135.444,135.444,100
2022-08-17 17:30:00,135.446,135.491,135.405,135.488,135.488,100
2022-08-17 17:45:00,135.49,135.491,135.413,135.439,135.439,100
2022-08-17 18:00:00,135.439,135.451,134.805,134.859,134.859,100
2022-08-17 18:15:00,134.857,135.074,134.846,134.948,134.948,100
2022-08-17 18:30:00,134.95,134.973,134.839,134.913,134.913,100
2022-08-17 18:45:00,134.914,135.078,134.885,135.05,135.05,100
2022-08-17 19:00:00,135.054,135.082,134.989,134.994,134.994,100
2022-08-17 19:15:00,134.993,135.074,134.981,135.016,135.016,100
2022-08-17 19:30:00,135.015,135.035,134.964,134.998,134.998,100
2022-08-17 19:45:00,134.997,135.079,134.977,135.034,135.034,100
2022-08-17 20:00:00,135.035,135.056,135.016,135.033,135.033,100
2022-08-17 20:15:00,135.03,135.117,135.028,135.1,135.1,100
2022-08-17 20:30:00,135.1,135.113,135.071,135.113,135.113,100
2022-08-17 20:45:00,135.113,135.114,135.079,135.079,135.079,100
2022-08-17 21:00:00,135.074,135.107,135.068,135.094,135.094,100
2022-08-17 21:15:00,135.094,135.173,135.089,135.14,135.14,100
2022-08-17 21:30:00,135.139,135.143,135.128,135.134,135.134,100
2022-08-17 21:45:00,135.129,135.132,135.125,135.132,135.132,100
2022-08-17 22:00:00,135.134,135.179,135.079,135.179,135.179,100
2022-08-17 22:15:00,135.179,135.197,135.11,135.133,135.133,100
2022-08-17 22:30:00,135.129,135.132,135.074,135.119,135.119,100
2022-08-17 22:45:00,135.115,135.115,135.076,135.087,135.087,100
2022-08-17 23:00:00,135.088,135.165,135.087,135.161,135.161,100
2022-08-17 23:15:00,135.162,135.181,135.117,135.126,135.126,100
2022-08-17 23:30:00,135.126,135.127,135.017,135.047,135.047,100
2022-08-17 23:45:00,135.047,135.047,134.95,134.967,134.967,100
2022-08-18 00:00:00,134.97,135.042,134.895,134.915,134.915,100
2022-08-18 00:15:00,134.914,134.935,134.828,134.858,134.858,100
2022-08-18 00:30:00,134.864,134.869,134.746,134.813,134.813,100
2022-08-18 00:45:00,134.815,134.913,134.798,134.826,134.826,100
2022-08-18 01:00:00,134.825,134.983,134.81,134.852,134.852,100
2022-08-18 01:15:00,134.84,134.863,134.774,134.802,134.802,100
2022-08-18 01:30:00,134.795,134.954,134.795,134.945,134.945,100
2022-08-18 01:45:00,134.942,134.95,134.831,134.856,134.856,100
2022-08-18 02:00:00,134.854,134.988,134.848,134.979,134.979,100
2022-08-18 02:15:00,134.98,134.982,134.919,134.956,134.956,100
2022-08-18 02:30:00,134.956,134.967,134.865,134.874,134.874,100
2022-08-18 02:45:00,134.872,134.911,134.856,134.883,134.883,100
2022-08-18 03:00:00,134.883,134.923,134.879,134.901,134.901,100
2022-08-18 03:15:00,134.899,134.901,134.848,134.884,134.884,100
2022-08-18 03:30:00,134.887,134.989,134.87,134.985,134.985,100
2022-08-18 03:45:00,134.984,135.1,134.982,135.084,135.084,100
2022-08-18 04:00:00,135.087,135.088,135.044,135.053,135.053,100
2022-08-18 04:15:00,135.051,135.097,135.036,135.088,135.088,100
2022-08-18 04:30:00,135.086,135.159,135.081,135.106,135.106,100
2022-08-18 04:45:00,135.094,135.105,135.064,135.08,135.08,100
2022-08-18 05:00:00,135.079,135.141,135.064,135.126,135.126,100
2022-08-18 05:15:00,135.125,135.136,135.014,135.027,135.027,100
2022-08-18 05:30:00,135.029,135.058,135.001,135.015,135.015,100
2022-08-18 05:45:00,135.017,135.261,135.001,135.226,135.226,100
2022-08-18 06:00:00,135.225,135.341,135.174,135.288,135.288,100
2022-08-18 06:15:00,135.292,135.381,135.203,135.237,135.237,100
2022-08-18 06:30:00,135.236,135.351,135.236,135.309,135.309,100
2022-08-18 06:45:00,135.307,135.443,135.281,135.421,135.421,100
2022-08-18 07:00:00,135.422,135.422,135.198,135.301,135.301,100
2022-08-18 07:15:00,135.305,135.313,135.16,135.199,135.199,100
2022-08-18 07:30:00,135.194,135.372,135.191,135.307,135.307,100
2022-08-18 07:45:00,135.309,135.367,135.279,135.31,135.31,100
2022-08-18 08:00:00,135.309,135.336,135.203,135.227,135.227,100
2022-08-18 08:15:00,135.223,135.261,135.154,135.255,135.255,100
2022-08-18 08:30:00,135.258,135.3,135.247,135.263,135.263,100
2022-08-18 08:45:00,135.265,135.279,135.203,135.217,135.217,100
2022-08-18 09:00:00,135.219,135.304,135.161,135.283,135.283,100
2022-08-18 09:15:00,135.284,135.357,135.271,135.304,135.304,100
2022-08-18 09:30:00,135.306,135.341,135.249,135.279,135.279,100
2022-08-18 09:45:00,135.278,135.31,135.179,135.209,135.209,100
2022-08-18 10:00:00,135.207,135.247,135.109,135.179,135.179,100
2022-08-18 10:15:00,135.177,135.219,135.145,135.198,135.198,100
2022-08-18 10:30:00,135.197,135.264,135.189,135.231,135.231,100
2022-08-18 10:45:00,135.236,135.263,135.225,135.228,135.228,100
2022-08-18 11:00:00,135.227,135.241,135.074,135.1,135.1,100
2022-08-18 11:15:00,135.098,135.098,134.968,134.968,134.968,100
2022-08-18 11:30:00,134.966,134.984,134.86,134.873,134.873,100
2022-08-18 11:45:00,134.872,134.942,134.788,134.814,134.814,100
2022-08-18 12:00:00,134.817,134.817,134.66,134.78,134.78,100
2022-08-18 12:15:00,134.778,134.841,134.692,134.74,134.74,100
2022-08-18 12:30:00,134.743,135.158,134.738,135.097,135.097,100
2022-08-18 12:45:00,135.096,135.147,134.925,134.943,134.943,100
2022-08-18 13:00:00,134.949,135.009,134.858,134.927,134.927,100
2022-08-18 13:15:00,134.932,135.033,134.906,135.001,135.001,100
2022-08-18 13:30:00,134.996,135.018,134.859,134.971,134.971,100
2022-08-18 13:45:00,134.973,135.071,134.967,135.019,135.019,100
2022-08-18 14:00:00,135.018,135.221,134.991,135.117,135.117,100
2022-08-18 14:15:00,135.115,135.186,135.085,135.152,135.152,100
2022-08-18 14:30:00,135.153,135.17,135.099,135.131,135.131,100
2022-08-18 14:45:00,135.13,135.226,135.112,135.214,135.214,100
2022-08-18 15:00:00,135.215,135.237,135.133,135.152,135.152,100
2022-08-18 15:15:00,135.154,135.157,135.084,135.105,135.105,100
2022-08-18 15:30:00,135.109,135.294,135.099,135.283,135.283,100
2022-08-18 15:45:00,135.282,135.349,135.266,135.309,135.309,100
2022-08-18 16:00:00,135.31,135.388,135.285,135.387,135.387,100
2022-08-18 16:15:00,135.386,135.41,135.352,135.367,135.367,100
2022-08-18 16:30:00,135.369,135.411,135.365,135.406,135.406,100
2022-08-18 16:45:00,135.408,135.725,135.393,135.655,135.655,100
2022-08-18 17:00:00,135.663,135.908,135.66,135.796,135.796,100
2022-08-18 17:15:00,135.8,135.905,135.79,135.89,135.89,100
2022-08-18 17:30:00,135.889,135.912,135.854,135.903,135.903,100
2022-08-18 17:45:00,135.903,135.91,135.878,135.908,135.908,100
2022-08-18 18:00:00,135.908,135.908,135.852,135.874,135.874,100
2022-08-18 18:15:00,135.877,135.904,135.847,135.861,135.861,100
2022-08-18 18:30:00,135.862,135.9,135.851,135.883,135.883,100
2022-08-18 18:45:00,135.883,135.908,135.859,135.902,135.902,100
2022-08-18 19:00:00,135.902,135.904,135.856,135.884,135.884,100
2022-08-18 19:15:00,135.88,135.898,135.873,135.893,135.893,100
2022-08-18 19:30:00,135.894,135.907,135.878,135.906,135.906,100
2022-08-18 19:45:00,135.908,135.909,135.893,135.896,135.896,100
2022-08-18 20:00:00,135.9,135.909,135.896,135.902,135.902,100
2022-08-18 20:15:00,135.9,135.907,135.89,135.904,135.904,100
2022-08-18 20:30:00,135.905,135.914,135.902,135.909,135.909,100
2022-08-18 20:45:00,135.908,135.911,135.894,135.899,135.899,100
2022-08-18 21:00:00,135.909,135.911,135.885,135.888,135.888,100
2022-08-18 21:15:00,135.893,135.907,135.888,135.892,135.892,100
2022-08-18 21:30:00,135.892,135.903,135.889,135.898,135.898,100
2022-08-18 21:45:00,135.898,135.906,135.897,135.902,135.902,100
2022-08-18 22:00:00,135.905,135.905,135.839,135.867,135.867,100
2022-08-18 22:15:00,135.87,135.908,135.865,135.898,135.898,100
2022-08-18 22:30:00,135.9,135.911,135.857,135.902,135.902,100
2022-08-18 22:45:00,135.902,135.907,135.874,135.907,135.907,100
2022-08-18 23:00:00,135.909,135.909,135.854,135.875,135.875,100
2022-08-18 23:15:00,135.872,135.879,135.84,135.864,135.864,100
2022-08-18 23:30:00,135.863,135.879,135.822,135.841,135.841,100
2022-08-18 23:45:00,135.842,135.842,135.726,135.82,135.82,100
2022-08-19 00:00:00,135.821,136.181,135.821,136.17,136.17,100
2022-08-19 00:15:00,136.168,136.274,136.129,136.251,136.251,100
2022-08-19 00:30:00,136.25,136.385,136.239,136.261,136.261,100
2022-08-19 00:45:00,136.264,136.321,136.193,136.292,136.292,100
2022-08-19 01:00:00,136.291,136.351,136.242,136.268,136.268,100
2022-08-19 01:15:00,136.267,136.289,136.168,136.178,136.178,100
2022-08-19 01:30:00,136.181,136.321,136.178,136.298,136.298,100
2022-08-19 01:45:00,136.301,136.304,136.209,136.253,136.253,100
2022-08-19 02:00:00,136.254,136.258,136.083,136.133,136.133,100
2022-08-19 02:15:00,136.131,136.195,136.126,136.183,136.183,100
2022-08-19 02:30:00,136.181,136.215,136.085,136.107,136.107,100
2022-08-19 02:45:00,136.106,136.157,136.103,136.132,136.132,100
2022-08-19 03:00:00,136.134,136.242,136.133,136.196,136.196,100
2022-08-19 03:15:00,136.2,136.287,136.2,136.28,136.28,100
2022-08-19 03:30:00,136.283,136.325,136.251,136.315,136.315,100
2022-08-19 03:45:00,136.315,136.326,136.241,136.318,136.318,100
2022-08-19 04:00:00,136.316,136.36,136.308,136.336,136.336,100
2022-08-19 04:15:00,136.338,136.356,136.282,136.287,136.287,100
2022-08-19 04:30:00,136.287,136.291,136.218,136.234,136.234,100
2022-08-19 04:45:00,136.234,136.282,136.208,136.282,136.282,100
2022-08-19 05:00:00,136.282,136.303,136.242,136.283,136.283,100
2022-08-19 05:15:00,136.277,136.308,136.252,136.288,136.288,100
2022-08-19 05:30:00,136.29,136.305,136.229,136.245,136.245,100
2022-08-19 05:45:00,136.24,136.244,136.133,136.218,136.218,100
2022-08-19 06:00:00,136.215,136.356,136.215,136.328,136.328,100
2022-08-19 06:15:00,136.328,136.352,136.259,136.299,136.299,100
2022-08-19 06:30:00,136.3,136.339,136.225,136.29,136.29,100
2022-08-19 06:45:00,136.29,136.5,136.283,136.497,136.497,100
2022-08-19 07:00:00,136.498,136.608,136.461,136.559,136.559,100
2022-08-19 07:15:00,136.561,136.609,136.5,136.537,136.537,100
2022-08-19 07:30:00,136.537,136.579,136.47,136.558,136.558,100
2022-08-19 07:45:00,136.56,136.701,136.524,136.675,136.675,100
2022-08-19 08:00:00,136.674,136.774,136.642,136.758,136.758,100
2022-08-19 08:15:00,136.754,136.758,136.548,136.569,136.569,100
2022-08-19 08:30:00,136.562,136.598,136.465,136.521,136.521,100
2022-08-19 08:45:00,136.523,136.541,136.415,136.488,136.488,100
2022-08-19 09:00:00,136.495,136.52,136.401,136.481,136.481,100
2022-08-19 09:15:00,136.48,136.568,136.48,136.5,136.5,100
2022-08-19 09:30:00,136.501,136.607,136.481,136.59,136.59,100
2022-08-19 09:45:00,136.592,136.628,136.55,136.593,136.593,100
2022-08-19 10:00:00,136.593,136.683,136.579,136.602,136.602,100
2022-08-19 10:15:00,136.6,136.665,136.586,136.644,136.644,100
2022-08-19 10:30:00,136.642,136.769,136.627,136.767,136.767,100
2022-08-19 10:45:00,136.766,136.896,136.766,136.875,136.875,100
2022-08-19 11:00:00,136.872,136.961,136.824,136.919,136.919,100
2022-08-19 11:15:00,136.921,136.997,136.883,136.987,136.987,100
2022-08-19 11:30:00,136.99,137.103,136.953,137.033,137.033,100
2022-08-19 11:45:00,137.032,137.15,136.969,137.034,137.034,100
2022-08-19 12:00:00,137.033,137.085,136.908,136.939,136.939,100
2022-08-19 12:15:00,136.935,137.073,136.921,137.02,137.02,100
2022-08-19 12:30:00,137.021,137.051,136.847,136.896,136.896,100
2022-08-19 12:45:00,136.892,136.963,136.818,136.836,136.836,100
2022-08-19 13:00:00,136.842,136.961,136.776,136.941,136.941,100
2022-08-19 13:15:00,136.942,137.024,136.938,137.003,137.003,100
2022-08-19 13:30:00,137.008,137.099,136.862,136.864,136.864,100
2022-08-19 13:45:00,136.863,136.948,136.735,136.928,136.928,100
2022-08-19 14:00:00,136.931,137.022,136.921,136.998,136.998,100
2022-08-19 14:15:00,136.997,137.064,136.872,137.044,137.044,100
2022-08-19 14:30:00,137.045,137.229,137.007,137.224,137.224,100
2022-08-19 14:45:00,137.22,137.243,137.095,137.135,137.135,100
2022-08-19 15:00:00,137.135,137.156,137.013,137.099,137.099,100
2022-08-19 15:15:00,137.097,137.215,137.06,137.101,137.101,100
2022-08-19 15:30:00,137.102,137.103,136.968,137.007,137.007,100
2022-08-19 15:45:00,137.01,137.083,136.985,137.034,137.034,100
2022-08-19 16:00:00,137.034,137.035,136.877,136.956,136.956,100
2022-08-19 16:15:00,136.954,136.967,136.875,136.911,136.911,100
2022-08-19 16:30:00,136.913,136.926,136.849,136.906,136.906,100
2022-08-19 16:45:00,136.901,136.954,136.883,136.883,136.883,100
2022-08-19 17:00:00,136.884,136.884,136.781,136.805,136.805,100
2022-08-19 17:15:00,136.801,136.879,136.775,136.869,136.869,100
2022-08-19 17:30:00,136.868,136.915,136.848,136.856,136.856,100
2022-08-19 17:45:00,136.848,136.849,136.766,136.812,136.812,100
2022-08-19 18:00:00,136.815,136.859,136.806,136.859,136.859,100
2022-08-19 18:15:00,136.863,136.877,136.758,136.812,136.812,100
2022-08-19 18:30:00,136.806,136.868,136.78,136.862,136.862,100
2022-08-19 18:45:00,136.854,136.908,136.847,136.903,136.903,100
2022-08-19 19:00:00,136.896,136.898,136.843,136.869,136.869,100
2022-08-19 19:15:00,136.87,136.888,136.841,136.868,136.868,100
2022-08-19 19:30:00,136.868,136.877,136.832,136.837,136.837,100
2022-08-19 19:45:00,136.839,136.87,136.839,136.86,136.86,100
